review_item_id,planning_run_id,candidate_id,schedule_candidate_window_id,machine_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SCHED-REVIEW-001,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-001,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,CRITICAL,MAINT-CAND-001 status=BLOCKED_BY_PRODUCTION_IMPACT; priority=CRITICAL,REVIEW_PRODUCTION_IMPACT_WINDOW,False,True
SCHED-REVIEW-348,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-118,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-349,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-119,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-350,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-120,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-351,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-121,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-352,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-122,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-353,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-123,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-354,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-124,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-355,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-125,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-356,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-126,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-357,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-127,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-358,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-128,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-359,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-129,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-360,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-130,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-361,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-131,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-362,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-132,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-363,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-133,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-364,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-134,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-365,PHASE4-MPS-20260711141513,MAINT-CAND-015,SCHED-WIN-135,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-366,PHASE4-MPS-20260711141513,MAINT-CAND-016,SCHED-WIN-136,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-367,PHASE4-MPS-20260711141513,MAINT-CAND-016,SCHED-WIN-137,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-368,PHASE4-MPS-20260711141513,MAINT-CAND-016,SCHED-WIN-138,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-369,PHASE4-MPS-20260711141513,MAINT-CAND-016,SCHED-WIN-139,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-370,PHASE4-MPS-20260711141513,MAINT-CAND-016,SCHED-WIN-140,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-371,PHASE4-MPS-20260711141513,MAINT-CAND-017,SCHED-WIN-141,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-372,PHASE4-MPS-20260711141513,MAINT-CAND-017,SCHED-WIN-142,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-373,PHASE4-MPS-20260711141513,MAINT-CAND-017,SCHED-WIN-143,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-374,PHASE4-MPS-20260711141513,MAINT-CAND-017,SCHED-WIN-144,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-375,PHASE4-MPS-20260711141513,MAINT-CAND-017,SCHED-WIN-145,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-376,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-146,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-377,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-147,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-378,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-148,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-379,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-149,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-380,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-150,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-381,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-151,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-382,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-152,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-383,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-153,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-384,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-154,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-385,PHASE4-MPS-20260711141513,MAINT-CAND-018,SCHED-WIN-155,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-386,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-156,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-387,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-157,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-388,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-158,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-389,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-159,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-390,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-160,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-391,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-161,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-392,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-162,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-393,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-163,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-394,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-164,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-395,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-165,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-396,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-166,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-397,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-167,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-398,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-168,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-399,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-169,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-400,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-170,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-401,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-171,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-402,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-172,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-403,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-173,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-404,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-174,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-405,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-175,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-406,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-176,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-407,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-177,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-408,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-178,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-409,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-179,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-410,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-180,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-411,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-181,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-412,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-182,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-413,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-183,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-414,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-184,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-415,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-185,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-416,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-186,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-417,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-187,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-418,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-188,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-419,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-189,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-420,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-190,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-421,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-191,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-422,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-192,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-423,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-193,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-424,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-194,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-425,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-195,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-426,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-196,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-427,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-197,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-428,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-198,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-429,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-199,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-430,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-200,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-431,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-201,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-432,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-202,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
