date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes
2026-03-21,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-22,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-03-23,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-03-24,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-03-25,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-26,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-27,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-28,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-29,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-30,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-31,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-01,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-02,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-03,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-04,SKU-FIL-009,4,WH-SOUTH,online,72.0,,
2026-04-05,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-04-06,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-04-07,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-08,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-09,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-10,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-11,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-04-12,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-04-13,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-14,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-15,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-16,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-17,SKU-FIL-009,6,WH-SOUTH,retail,108.0,,
2026-04-18,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-04-19,SKU-FIL-009,4,WH-SOUTH,online,72.0,,
2026-04-20,SKU-FIL-009,-4,WH-SOUTH,retail,0.0,Anomaly,Source system negative adjustment
2026-04-21,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-22,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-23,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-24,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-25,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-04-26,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-04-27,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-28,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-29,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-04-30,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-05-01,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-05-02,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-05-03,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-04,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-05,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-06,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-07,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-08,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-09,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-10,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-11,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-12,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-13,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-05-14,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-05-15,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-05-16,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-17,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-18,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-19,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-20,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-21,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-22,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-23,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-24,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-25,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-26,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-05-27,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-05-28,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-05-29,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-05-30,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-05-31,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-01,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-02,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-03,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-04,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-05,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-06,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-07,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-08,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-06-09,SKU-FIL-009,3,WH-SOUTH,retail,54.0,,
2026-06-10,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-06-11,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-12,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-13,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-14,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-15,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-16,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-17,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-18,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-19,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-20,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-21,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-06-22,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-06-23,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-06-24,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-25,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-26,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-27,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-28,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-06-29,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-06-30,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-01,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-02,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-03,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-01-04,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-01-05,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-06,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-07,SKU-GFT-010,2,WH-SOUTH,retail,6.5,,
2026-01-08,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-01-09,SKU-GFT-010,4,WH-SOUTH,retail,13.0,,
2026-01-10,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-01-11,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-01-12,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-13,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-14,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-15,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-16,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-17,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-01-18,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-01-19,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-20,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-21,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-22,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-23,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-24,SKU-GFT-010,4,WH-SOUTH,online,13.0,,
2026-01-25,SKU-GFT-010,2,WH-SOUTH,online,6.5,,
2026-01-26,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-01-27,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-28,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-29,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-30,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-31,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-01,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-02,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-03,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-04,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-05,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-06,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-07,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-08,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-09,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-10,SKU-GFT-010,4,WH-SOUTH,retail,13.0,,
2026-02-11,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-02-12,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-02-13,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-14,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-15,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-16,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-17,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-18,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-19,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-20,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-21,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-22,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-02-23,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-24,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-25,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-26,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-02-27,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-02-28,SKU-GFT-010,4,WH-SOUTH,online,13.0,,
2026-03-01,SKU-GFT-010,5,WH-SOUTH,online,16.25,,
2026-03-02,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-03,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-04,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-05,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-06,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-07,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-08,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-09,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-10,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-11,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-12,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-13,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-14,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-15,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-16,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-03-17,SKU-GFT-010,4,WH-SOUTH,retail,13.0,,
2026-03-18,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-03-19,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-20,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-21,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-22,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-23,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-24,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-25,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-26,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-27,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-28,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-29,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-03-30,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-03-31,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-01,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-02,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-04-03,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-04-04,SKU-GFT-010,4,WH-SOUTH,online,13.0,,
2026-04-05,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-04-06,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-07,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-08,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-09,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-10,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-11,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-04-12,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-04-13,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-14,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-15,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-16,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-17,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-18,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-04-19,SKU-GFT-010,4,WH-SOUTH,online,13.0,,
2026-04-20,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-04-21,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-04-22,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-23,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-24,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-25,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-04-26,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-04-27,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-28,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-29,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-04-30,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-01,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-02,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-03,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-04,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-05,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-06,SKU-GFT-010,5,WH-SOUTH,retail,16.25,,
2026-05-07,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-05-08,SKU-GFT-010,4,WH-SOUTH,retail,13.0,,
2026-05-09,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-10,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-11,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-12,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-13,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-14,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-15,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-16,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-17,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-18,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-19,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-20,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-21,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-22,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-23,SKU-GFT-010,4,WH-SOUTH,online,13.0,,
2026-05-24,SKU-GFT-010,4,WH-SOUTH,online,13.0,,
2026-05-25,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-05-26,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-27,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-28,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-29,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-05-30,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-05-31,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-01,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-02,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-03,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-04,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-05,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-06,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-07,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-08,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-09,SKU-GFT-010,2,WH-SOUTH,retail,6.5,,
2026-06-10,SKU-GFT-010,4,WH-SOUTH,retail,13.0,,
2026-06-11,SKU-GFT-010,4,WH-SOUTH,retail,13.0,,
2026-06-12,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-13,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-14,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-15,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-16,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-17,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-18,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-19,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-20,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-21,SKU-GFT-010,0,WH-SOUTH,online,0.0,,
2026-06-22,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-23,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-24,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-25,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-26,SKU-GFT-010,3,WH-SOUTH,retail,9.75,,
2026-06-27,SKU-GFT-010,2,WH-SOUTH,online,6.5,,
2026-06-28,SKU-GFT-010,3,WH-SOUTH,online,9.75,,
2026-06-29,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-06-30,SKU-GFT-010,0,WH-SOUTH,retail,0.0,,
2026-01-01,SKU-BIKE-ROAD-001,8,WH-001,online,5992.0,,Phase 4 finished-product seed demand
2026-01-01,SKU-BIKE-MT-001,7,WH-001,online,6293.0,,Phase 4 finished-product seed demand
2026-01-02,SKU-BIKE-ROAD-001,8,WH-001,online,5992.0,,Phase 4 finished-product seed demand
2026-01-02,SKU-BIKE-MT-001,7,WH-001,online,6293.0,,Phase 4 finished-product seed demand
2026-01-03,SKU-BIKE-ROAD-001,10,WH-001,retail,7490.0,,Phase 4 finished-product seed demand
2026-01-03,SKU-BIKE-MT-001,11,WH-001,retail,9889.0,,Phase 4 finished-product seed demand
2026-01-04,SKU-BIKE-ROAD-001,11,WH-001,retail,8239.0,,Phase 4 finished-product seed demand
2026-01-04,SKU-BIKE-MT-001,11,WH-001,retail,9889.0,,Phase 4 finished-product seed demand
2026-01-05,SKU-BIKE-ROAD-001,9,WH-001,online,6741.0,,Phase 4 finished-product seed demand
2026-01-05,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
2026-01-06,SKU-BIKE-ROAD-001,9,WH-001,online,6741.0,,Phase 4 finished-product seed demand
2026-01-06,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
2026-01-07,SKU-BIKE-ROAD-001,9,WH-001,online,6741.0,,Phase 4 finished-product seed demand
2026-01-07,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
2026-01-08,SKU-BIKE-ROAD-001,10,WH-001,online,7490.0,,Phase 4 finished-product seed demand
2026-01-08,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
2026-01-09,SKU-BIKE-ROAD-001,10,WH-001,online,7490.0,,Phase 4 finished-product seed demand
2026-01-09,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
2026-01-10,SKU-BIKE-ROAD-001,12,WH-001,retail,8988.0,,Phase 4 finished-product seed demand
2026-01-10,SKU-BIKE-MT-001,11,WH-001,retail,9889.0,,Phase 4 finished-product seed demand
2026-01-11,SKU-BIKE-ROAD-001,12,WH-001,retail,8988.0,,Phase 4 finished-product seed demand
2026-01-11,SKU-BIKE-MT-001,11,WH-001,retail,9889.0,,Phase 4 finished-product seed demand
2026-01-12,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-01-12,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-13,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-01-13,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-14,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-01-14,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-15,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-01-15,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-16,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-01-16,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-17,SKU-BIKE-ROAD-001,13,WH-001,retail,9737.0,,Phase 4 finished-product seed demand
2026-01-17,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-01-18,SKU-BIKE-ROAD-001,13,WH-001,retail,9737.0,,Phase 4 finished-product seed demand
2026-01-18,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-01-19,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-19,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-20,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-20,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-21,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-21,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-22,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-22,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-23,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-23,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-24,SKU-BIKE-ROAD-001,14,WH-001,retail,10486.0,,Phase 4 finished-product seed demand
2026-01-24,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-01-25,SKU-BIKE-ROAD-001,14,WH-001,retail,10486.0,,Phase 4 finished-product seed demand
2026-01-25,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-01-26,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-26,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-27,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-27,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-28,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-28,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-29,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-29,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-30,SKU-BIKE-ROAD-001,12,WH-001,online,8988.0,,Phase 4 finished-product seed demand
2026-01-30,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-01-31,SKU-BIKE-ROAD-001,14,WH-001,retail,10486.0,,Phase 4 finished-product seed demand
2026-01-31,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-02-01,SKU-BIKE-ROAD-001,13,WH-001,retail,9737.0,,Phase 4 finished-product seed demand
2026-02-01,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-02-02,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-02-02,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
2026-02-03,SKU-BIKE-ROAD-001,11,WH-001,online,8239.0,,Phase 4 finished-product seed demand
2026-02-03,SKU-BIKE-MT-001,8,WH-001,online,7192.0,,Phase 4 finished-product seed demand
