review_item_id,planning_run_id,period_start,period_end,workstation_id,workstation_name,operation_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
QAC-REV-0001,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FRAME-PREP,Frame Preparation Station,MT-OP-010,LARGE_OTHER_DEFECT_DISPOSITION,MEDIUM,defect_rate=0.0400; rework_hours=0.20; processing_trend=IMPROVING; adjusted_hours=19.29,REVIEW_QUALITY_REWORK_AND_PROCESSING_TIME,False,True
QAC-REV-0320,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0321,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0322,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0323,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0324,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0325,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0326,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0327,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0328,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0329,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0330,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0331,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0332,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0333,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0334,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0335,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0336,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0337,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0338,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0339,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0340,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0341,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0342,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0343,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0344,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0345,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0346,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0347,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0348,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0349,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0350,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0351,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0352,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0353,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0354,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0355,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0356,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0357,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0358,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0359,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0360,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 0.90; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0361,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.24; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0362,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 0.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0363,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.43; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0364,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.00; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0365,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 0.82; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0366,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.64; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0367,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.28; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0368,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0369,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.61; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0370,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.83; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0371,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0372,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0373,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0374,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0375,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0376,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0377,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0378,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0379,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0380,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0381,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0382,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0383,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0384,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0385,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0386,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0387,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0388,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0389,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0390,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0391,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0392,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0393,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0394,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0395,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0396,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0397,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0398,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0399,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0400,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0401,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0402,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0403,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0404,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0405,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
