review_item_id,planning_run_id,alternative_id,schedule_candidate_id,finished_sku,operation_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SALT-REV-0095,PHASE4-MPS-20260726202343,ALT-BASELINE,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,Allocated across real dated resource calendar window(s). Output buffer space reserved at completion time.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0096,PHASE4-MPS-20260726202343,ALT-BASELINE,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-040,REVIEW_REQUIRED,HIGH,No real calendar window has enough remaining cumulative capacity.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0097,PHASE4-MPS-20260726202343,ALT-BASELINE,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0098,PHASE4-MPS-20260726202343,ALT-BASELINE,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-060,REVIEW_REQUIRED,HIGH,No real calendar window has enough remaining cumulative capacity.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0099,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260629,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,Allocated across real dated resource calendar window(s). Output buffer space reserved at completion time.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0100,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260629,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,Allocated across real dated resource calendar window(s). Output buffer space reserved at completion time.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0101,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260629,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0102,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260629,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0103,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0104,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0105,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0106,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-050,REVIEW_REQUIRED,HIGH,Allocated across real dated resource calendar window(s). Output buffer space reserved at completion time.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0107,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0108,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0109,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0110,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0111,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0112,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0113,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-070,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0114,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,Allocated across real dated resource calendar window(s). Output buffer space reserved at completion time.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0115,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,Allocated across real dated resource calendar window(s). Output buffer space reserved at completion time.,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0116,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,ROAD-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0117,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0118,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0119,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260713,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0120,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260713,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0121,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260713,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0122,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0123,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0124,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0125,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0126,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0127,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0128,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0129,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0130,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0131,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0132,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0133,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0134,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-070,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0135,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0136,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0137,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0138,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0139,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0140,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0141,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-070,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0142,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0143,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0144,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0145,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0146,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0147,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0148,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0149,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0150,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0151,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0152,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0153,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0154,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0155,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0156,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0157,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0158,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0159,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0160,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-070,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0161,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0162,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0163,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0164,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0165,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0166,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0167,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-070,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0168,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0169,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0170,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0171,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0172,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0173,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0174,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-010,REVIEW_REQUIRED,HIGH,OUTPUT_BUFFER_CAPACITY_BLOCK,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0175,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-020,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0176,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-030,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0177,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-040,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0178,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-050,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0179,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-060,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
SALT-REV-0180,PHASE4-MPS-20260726202343,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-070,REVIEW_REQUIRED,HIGH,NO_PREDECESSOR_OR_SHADOW_WIP_QUANTITY_AVAILABLE,REVIEW_OPERATION_PLACEMENT,False,True
